Date	Configuration	Customer Postcode	Store Postcode	Retail Price	Screen Size (Inches)	Battery Life (Hours)	RAM (GB)	Processor Speeds (GHz)	Integrated Wireless?	HD Size (GB)	Bundled Applications?	OS X Customer	OS Y Customer	OS X Store	OS Y Store	CustomerStoreDistance
2008/01/01 20:38:53	78	BR3 1AG	SW12 9HD	435	15	4	2	2	No	120	No	537275	169398	528739	173080	9296.258387
2008/01/01 20:41:49	297	SE3 0QJ	SE8 3JD	450	15	6	1	1.5	No	40	Yes	539267	176221	537175	177885	2673.08062
2008/01/01 20:44:58	173	E2 8DA	SE1 2BN	455	15	5	1	2	No	120	Yes	533448	182749	534057	179682	3126.878635
2008/01/01 20:51:47	23	W7 3TX	KT2 5AU	515	15	4	1	2	Yes	300	Yes	515348	179990	517917	170243	10079.86954
2008/01/01 20:58:11	21	E14 8BX	E2 0RY	455	15	4	1	2	Yes	120	Yes	536573	180749	535652	182961	2396.077002
2008/01/01 20:58:46	78	SE26 4QJ	SE8 3JD	435	15	4	2	2	No	120	No	534972	172069	537175	177885	6219.249553
2008/01/01 21:02:23	291	EC4N 1SP	E2 0RY	510	15	6	1	1.5	Yes	80	Yes	532453	181108	535652	182961	3696.918987
2008/01/01 21:15:09	302	EC1V 9NU	SW1P 3AU	460	15	6	1	1.5	No	120	No	532658	182636	529902	179641	4070.081203
2008/01/01 21:25:19	345	W1D 4UB	SW1P 3AU	500	15	6	2	1.5	No	40	Yes	529706	180991	529902	179641	1364.15395
2008/01/01 21:26:48	148	SE1 8DA	SW1V 4QQ	380	15	5	1	1.5	Yes	80	No	531566	180025	528924	178440	3080.972087
2008/01/01 21:30:12	342	N2 9HR	NW5 2QH	530	15	6	2	1.5	Yes	120	No	527918	189570	529248	185213	4555.474619
2008/01/01 21:47:16	218	N5 1EA	E2 0RY	395	15	5	2	2	No	40	No	531890	186122	535652	182961	4913.711937
2008/01/01 22:02:58	304	EC4A 3JB	SW1V 4QQ	520	15	6	1	1.5	No	300	No	531470	181361	528924	178440	3874.836384
2008/01/01 22:19:19	290	SE20 8RZ	CR7 8LE	420	15	6	1	1.5	Yes	40	No	534952	170567	532714	168302	3184.159073
2008/01/01 22:27:06	16	W1T 7QJ	NW5 2QH	420	15	4	1	1.5	No	300	No	529684	181654	529248	185213	3585.606922
2008/01/01 22:27:39	19	W1P 1HJ	SW1P 3AU	435	15	4	1	2	Yes	80	Yes	529502	181647	529902	179641	2045.491628
2008/01/01 22:29:29	365	SE16 5EJ	E2 0RY	585	15	6	2	2	No	120	Yes	536548	180238	535652	182961	2866.626066
2008/01/01 22:32:55	297	CR0 1RG	SW18 1NN	450	15	6	1	1.5	No	40	Yes	532240	165452	525155	175180	12034.58387
2008/01/01 22:35:05	15	E1 7PT	E2 0RY	470	15	4	1	1.5	No	300	Yes	533809	181333	535652	182961	2459.071573
2008/01/01 22:38:04	358	SW8 3QH	SW12 9HD	555	15	6	2	2	Yes	120	No	528712	176491	528739	173080	3411.106858
2008/01/01 22:40:21	342	NW1 1HB	NW5 2QH	530	15	6	2	1.5	Yes	120	No	529716	183016	529248	185213	2246.293169
2008/01/01 22:47:29	175	SE19 2EZ	SW12 9HD	515	15	5	1	2	No	300	Yes	533543	170496	528739	173080	5454.857652
2008/01/01 22:51:22	357	SW1A 2DD	SW1P 3AU	605	15	6	2	2	Yes	120	Yes	530075	180339	529902	179641	719.1196006
2008/01/01 22:55:22	358	W1W 7EP	SW1P 3AU	555	15	6	2	2	Yes	120	No	529187	181639	529902	179641	2122.08129
2008/01/01 23:00:15	58	SW8 2TH	SE1 2BN	350	15	4	2	1.5	No	40	No	530249	177529	534057	179682	4374.5026
2008/01/01 23:05:44	292	W1S 2JL	SW1V 4QQ	460	15	6	1	1.5	Yes	80	No	529048	180793	528924	178440	2356.265053
2008/01/01 23:06:30	197	W1F 9QP	SW1V 4QQ	500	15	5	2	1.5	Yes	120	Yes	529381	181006	528924	178440	2606.377755
2008/01/01 23:08:17	355	E7 8LJ	SE8 3JD	585	15	6	2	2	Yes	80	Yes	541063	184329	537175	177885	7526.066702
2008/01/01 23:20:51	69	WC1H 8BS	NW5 2QH	505	15	4	2	2	Yes	120	Yes	530217	182638	529248	185213	2751.288062
2008/01/01 23:33:36	353	N17 6QA	N17 6QA	545	15	6	2	2	Yes	40	Yes	533788	189994	533788	189994	0
2008/01/01 23:43:41	80	E1 7RQ	E2 0RY	495	15	4	2	2	No	300	No	533947	181422	535652	182961	2296.855677
2008/01/01 23:47:16	294	W1S 1PD	SW1P 3AU	480	15	6	1	1.5	Yes	120	No	528990	180962	529902	179641	1605.236743
2008/01/01 23:47:57	346	E14 7LS	E2 0RY	450	15	6	2	1.5	No	40	No	536182	181240	535652	182961	1800.761228
2008/01/01 23:49:15	348	W12 9DH	SW18 1NN	490	15	6	2	1.5	No	80	No	522228	180066	525155	175180	5695.640877
2008/01/01 23:54:12	297	N7 9BL	NW5 2QH	450	15	6	1	1.5	No	40	Yes	530242	184480	529248	185213	1235.040485
2008/01/01 23:56:56	151	E1 7HP	E2 0RY	510	15	5	1	1.5	Yes	300	Yes	533439	181667	535652	182961	2563.553198
2008/01/02 00:10:17	149	E1W 1AP	SE8 3JD	450	15	5	1	1.5	Yes	120	Yes	534023	180622	537175	177885	4174.47877
2008/01/02 00:22:59	71	SW4 7AA	SW18 1NN	565	15	4	2	2	Yes	300	Yes	529459	175260	525155	175180	4304.74343
2008/01/02 00:26:41	317	EC1R 0DY	NW5 2QH	535	15	6	1	2	No	120	Yes	531497	182177	529248	185213	3778.266401
2008/01/02 00:29:02	320	SW8 1XX	SE1 2BN	545	15	6	1	2	No	300	No	530394	177336	534057	179682	4349.860343
2008/01/02 00:29:17	75	N22 6UX	N3 1DH	465	15	4	2	2	No	80	Yes	530928	190366	525109	190628	5824.895278
2008/01/02 00:33:31	77	SE1 9AL	SE1 2BN	485	15	4	2	2	No	120	Yes	532654	180218	534057	179682	1501.900463
2008/01/02 00:35:19	167	EC1V 4JP	SW1P 3AU	535	15	5	1	2	Yes	300	Yes	531634	182177	529902	179641	3071.012862
2008/01/02 00:56:55	64	E1 4TP	E2 0RY	470	15	4	2	1.5	No	300	No	535074	181974	535652	182961	1143.788879
2008/01/02 00:59:37	292	W1D 7HS	SW1V 4QQ	460	15	6	1	1.5	Yes	80	No	529524	180728	528924	178440	2365.363397
2008/01/02 01:01:59	210	SE17 3EW	SE1 2BN	415	15	5	2	2	Yes	40	No	532040	178015	534057	179682	2616.711295
2008/01/02 01:02:49	172	W1G 0PP	SW1P 3AU	385	15	5	1	2	No	80	No	528909	181315	529902	179641	1946.361991
2008/01/02 01:03:20	52	NW10 4UA	NW5 2QH	410	15	4	2	1.5	Yes	80	No	521633	183110	529248	185213	7900.052785
2008/01/02 01:04:55	344	EC4N 1SP	SE1 2BN	590	15	6	2	1.5	Yes	300	No	532453	181108	534057	179682	2146.227388
2008/01/02 01:11:19	356	W1K 4AL	SW1V 4QQ	535	15	6	2	2	Yes	80	No	528768	180924	528924	178440	2488.89373
2008/01/02 01:26:08	32	E1 0ND	SE1 2BN	445	15	4	1	2	No	300	No	536058	181238	534057	179682	2534.785395
2008/01/02 01:31:42	315	WC2E 8BT	SW1P 3AU	515	15	6	1	2	No	80	Yes	530295	181012	529902	179641	1426.215271
2008/01/02 01:43:23	298	WC2H 0HG	SW1P 3AU	400	15	6	1	1.5	No	40	No	529996	180708	529902	179641	1071.132578
2008/01/02 01:48:15	309	SE11 4EA	SW1P 3AU	555	15	6	1	2	Yes	120	Yes	531407	178270	529902	179641	2035.845279
2008/01/02 01:49:03	305	EC1N 7TR	SW1P 3AU	495	15	6	1	2	Yes	40	Yes	531253	181949	529902	179641	2674.334497
2008/01/02 01:50:27	291	N7 6AR	NW5 2QH	510	15	6	1	1.5	Yes	80	Yes	530461	186176	529248	185213	1548.785976
2008/01/02 01:51:16	26	SW8 1XX	SE1 2BN	325	15	4	1	2	No	40	No	530394	177336	534057	179682	4349.860343
2008/01/02 01:59:40	1	SE26 5QF	SE8 3JD	370	15	4	1	1.5	Yes	40	Yes	535546	171459	537175	177885	6629.262176
2008/01/02 02:00:34	368	SW4 6DZ	SW12 9HD	595	15	6	2	2	No	300	No	529511	175809	528739	173080	2836.093264
2008/01/02 02:01:36	309	SE1 1NH	SE1 2BN	555	15	6	1	2	Yes	120	Yes	532627	180096	534057	179682	1488.722943
2008/01/02 02:06:33	162	EC1N 8JJ	NW5 2QH	365	15	5	1	2	Yes	40	No	531255	181958	529248	185213	3824.012814
2008/01/02 02:08:40	299	EC4A 4DH	SE1 2BN	490	15	6	1	1.5	No	80	Yes	531589	181285	534057	179682	2942.895343
2008/01/02 02:16:49	7	EC4Y 8DT	SW1P 3AU	490	15	4	1	1.5	Yes	300	Yes	531591	181146	529902	179641	2262.243577
2008/01/02 02:16:55	148	N1 2DU	E2 0RY	380	15	5	1	1.5	Yes	80	No	531734	184059	535652	182961	4068.946792
2008/01/02 02:21:21	293	NW1 4EE	NW5 2QH	530	15	6	1	1.5	Yes	120	Yes	528846	182533	529248	185213	2709.982288
2008/01/02 02:36:32	200	EC2A 3JL	SW1P 3AU	510	15	5	2	1.5	Yes	300	No	533130	182489	529902	179641	4304.775023
2008/01/02 02:37:30	61	SE25 6EF	SE8 3JD	460	15	4	2	1.5	No	120	Yes	534086	168521	537175	177885	9860.345684
2008/01/02 02:37:33	175	SE25 4LX	CR7 8LE	515	15	5	1	2	No	300	Yes	534575	168236	532714	168302	1862.169971
2008/01/02 02:49:12	149	E14 8DU	E2 0RY	450	15	5	1	1.5	Yes	120	Yes	536010	180916	535652	182961	2076.099468
2008/01/02 03:03:00	148	W1D 6DJ	NW5 2QH	380	15	5	1	1.5	Yes	80	No	529683	180788	529248	185213	4446.329947
2008/01/02 03:17:26	360	W1W 6PS	NW5 2QH	615	15	6	2	2	Yes	300	No	528980	181740	529248	185213	3483.324992
2008/01/02 03:34:01	198	SW4 7SQ	SW12 9HD	450	15	5	2	1.5	Yes	120	No	530061	175588	528739	173080	2835.092238
2008/01/02 03:44:32	57	SE24 9HU	SW12 9HD	400	15	4	2	1.5	No	40	Yes	532143	174338	528739	173080	3629.019151
2008/01/02 03:46:33	207	SE19 2EZ	SW12 9HD	540	15	5	2	1.5	No	300	Yes	533543	170496	528739	173080	5454.857652
2008/01/02 03:47:27	302	SE8 3JD	SE1 2BN	460	15	6	1	1.5	No	120	No	537175	177885	534057	179682	3598.768262
2008/01/02 03:47:37	349	SE25 6NJ	SE8 3JD	560	15	6	2	1.5	No	120	Yes	533252	168091	537175	177885	10550.46753
2008/01/02 03:54:19	64	SE21 7BJ	SW12 9HD	470	15	4	2	1.5	No	300	No	533180	173938	528739	173080	4523.123368
2008/01/02 03:57:12	77	KT2 5EE	KT2 5AU	485	15	4	2	2	No	120	Yes	518286	169734	517917	170243	628.6827499
2008/01/02 03:59:33	61	SW19 5BA	KT2 5AU	460	15	4	2	1.5	No	120	Yes	523809	171172	517917	170243	5964.788764
2008/01/02 04:06:05	54	KT2 5AU	W4 3PH	430	15	4	2	1.5	Yes	120	No	517917	170243	519585	177640	7582.732555
2008/01/02 04:25:41	7	E14 6JP	SE8 3JD	490	15	4	1	1.5	Yes	300	Yes	537158	181278	537175	177885	3393.042587
2008/01/02 04:32:33	63	SW13 9LW	W4 3PH	520	15	4	2	1.5	No	300	Yes	521670	176411	519585	177640	2420.261556
2008/01/02 04:59:15	211	EC2A 4NE	SW1P 3AU	505	15	5	2	2	Yes	80	Yes	533034	182461	529902	179641	4214.477904
2008/01/02 05:01:00	346	SE26 5HB	CR7 8LE	450	15	6	2	1.5	No	40	No	535838	171458	532714	168302	4440.688235
2008/01/02 05:04:54	27	SW11 5RD	SW1V 4QQ	415	15	4	1	2	No	80	Yes	528144	175684	528924	178440	2864.251386
2008/01/02 05:07:28	338	W1U 2QU	SW1P 3AU	470	15	6	2	1.5	Yes	40	No	528367	181506	529902	179641	2415.460619
2008/01/02 05:08:10	22	NW1 1BX	NW5 2QH	405	15	4	1	2	Yes	120	No	529575	182877	529248	185213	2358.776166
2008/01/02 05:18:27	310	N5 1EA	N17 6QA	505	15	6	1	2	Yes	120	No	531890	186122	533788	189994	4312.167436
2008/01/02 05:21:44	207	WC2E 7LJ	SW1P 3AU	540	15	5	2	1.5	No	300	Yes	530359	180783	529902	179641	1230.045934
2008/01/02 05:23:13	209	SW12 9HD	SW1V 4QQ	465	15	5	2	2	Yes	40	Yes	528739	173080	528924	178440	5363.19168
2008/01/02 05:31:00	70	CR0 6BR	SW18 1NN	455	15	4	2	2	Yes	120	No	533129	166074	525155	175180	12103.88004
2008/01/02 05:45:44	297	NW1 1BX	SW1P 3AU	450	15	6	1	1.5	No	40	Yes	529575	182877	529902	179641	3252.479823
2008/01/02 05:47:03	3	WC2H 9EP	SE1 2BN	410	15	4	1	1.5	Yes	80	Yes	530046	181032	534057	179682	4232.094162
2008/01/02 06:01:40	310	WC1N 3AR	SW1V 4QQ	505	15	6	1	2	Yes	120	No	530317	181980	528924	178440	3804.214636
2008/01/02 06:04:10	348	SE10 9NW	SE8 3JD	490	15	6	2	1.5	No	80	No	538670	178069	537175	177885	1506.280518
2008/01/02 06:20:26	302	SE16 5EJ	SE1 2BN	460	15	6	1	1.5	No	120	No	536548	180238	534057	179682	2552.296417
2008/01/02 06:20:54	69	TW10 6RN	SW18 1NN	505	15	4	2	2	Yes	120	Yes	518337	173960	525155	175180	6926.292226
2008/01/02 06:23:14	72	N1 0RW	SW1P 3AU	515	15	4	2	2	Yes	300	No	531386	183349	529902	179641	3993.935403
2008/01/02 06:36:52	80	N22 7AY	N17 6QA	495	15	4	2	2	No	300	No	529610	190071	533788	189994	4178.70949
2008/01/02 06:41:49	349	KT6 4AG	SW18 1NN	560	15	6	2	1.5	No	120	Yes	517792	167537	525155	175180	10612.69136
2008/01/02 06:46:08	69	SE1 4JU	SW1P 3AU	505	15	4	2	2	Yes	120	Yes	532554	179665	529902	179641	2652.108595
2008/01/02 06:52:08	32	SE25 6EB	CR7 8LE	445	15	4	1	2	No	300	No	533998	168421	532714	168302	1289.502617
2008/01/02 07:00:06	291	EC1V 2QH	SE1 2BN	510	15	6	1	1.5	Yes	80	Yes	532515	182725	534057	179682	3411.394583
2008/01/02 07:05:47	364	WC2R 3LD	SW1P 3AU	515	15	6	2	2	No	80	No	531026	180989	529902	179641	1755.129625
2008/01/02 07:06:22	302	SE1 3XB	E2 0RY	460	15	6	1	1.5	No	120	No	533256	179711	535652	182961	4037.736495
2008/01/02 07:11:44	350	WC1E 7DH	SW1V 4QQ	510	15	6	2	1.5	No	120	No	529703	181758	528924	178440	3408.22021
2008/01/02 07:34:59	4	WC1R 4PF	NW5 2QH	360	15	4	1	1.5	Yes	80	No	530702	181789	529248	185213	3719.93172
2008/01/02 07:37:00	154	SE24 0NG	SW1V 4QQ	320	15	5	1	1.5	No	40	No	531906	174350	528924	178440	5061.662178
2008/01/02 07:41:19	297	E3 2DA	E2 0RY	450	15	6	1	1.5	No	40	Yes	536716	182749	535652	182961	1084.914743
2008/01/02 07:42:13	317	WC2N 6NE	SW1P 3AU	535	15	6	1	2	No	120	Yes	530334	180450	529902	179641	917.1177678
2008/01/02 07:42:25	78	TW1 3AW	W4 3PH	435	15	4	2	2	No	120	No	516617	173615	519585	177640	5000.964807
2008/01/02 07:45:07	158	SE1 2LN	E2 0RY	380	15	5	1	1.5	No	120	No	533618	180020	535652	182961	3575.84074
2008/01/02 07:48:07	168	EC2M 7QN	E2 0RY	485	15	5	1	2	Yes	300	No	533232	181570	535652	182961	2791.286621
2008/01/02 07:58:57	308	KT1 3DS	KT2 5AU	485	15	6	1	2	Yes	80	No	518828	169123	517917	170243	1443.71777
2008/01/02 07:59:46	13	E1W 2NE	SE8 3JD	410	15	4	1	1.5	No	120	Yes	534738	180016	537175	177885	3237.30289
2008/01/02 08:03:34	302	WC2H 9EP	SW1V 4QQ	460	15	6	1	1.5	No	120	No	530046	181032	528924	178440	2824.41994
2008/01/02 08:06:39	66	N1 2NA	E2 0RY	395	15	4	2	2	Yes	40	No	531738	184724	535652	182961	4292.733977
2008/01/02 08:07:43	195	E1 7RQ	SW1P 3AU	480	15	5	2	1.5	Yes	80	Yes	533947	181422	529902	179641	4419.726915
2008/01/02 08:07:48	301	N16 8RY	NW5 2QH	510	15	6	1	1.5	No	120	Yes	533051	185817	529248	185213	3850.665527
2008/01/02 08:11:13	222	N5 2LL	E2 0RY	455	15	5	2	2	No	120	No	531921	186234	535652	182961	4963.153232
2008/01/02 08:15:31	337	W1T 5DU	NW5 2QH	520	15	6	2	1.5	Yes	40	Yes	529223	182129	529248	185213	3084.101328
2008/01/02 08:18:12	198	W4 5TF	W4 3PH	450	15	5	2	1.5	Yes	120	No	520512	178524	519585	177640	1280.931302
2008/01/02 08:21:16	160	E1 4TP	E2 0RY	440	15	5	1	1.5	No	300	No	535074	181974	535652	182961	1143.788879
2008/01/02 08:21:30	316	E9 7HJ	SE1 2BN	465	15	6	1	2	No	80	No	535727	183885	534057	179682	4522.621917
2008/01/02 08:34:22	156	NW5 2QH	NW5 2QH	360	15	5	1	1.5	No	80	No	529248	185213	529248	185213	0
2008/01/02 08:45:02	312	SE22 0RR	SW12 9HD	565	15	6	1	2	Yes	300	No	534741	174492	528739	173080	6165.853388
2008/01/02 08:50:03	296	EC1V 4PH	SE1 2BN	540	15	6	1	1.5	Yes	300	No	531676	182495	534057	179682	3685.394144
2008/01/02 08:58:20	208	E14 4PH	E2 0RY	490	15	5	2	1.5	No	300	No	537374	180252	535652	182961	3209.978972
2008/01/02 09:02:42	30	E1 4AA	E2 0RY	385	15	4	1	2	No	120	No	535695	182180	535652	182961	782.1828431
2008/01/02 09:04:18	24	NW1 4EA	SW1V 4QQ	465	15	4	1	2	Yes	300	No	528848	182423	528924	178440	3983.725016
2008/01/02 09:07:42	317	W1T 4LZ	NW5 2QH	535	15	6	1	2	No	120	Yes	529393	181681	529248	185213	3534.975106
2008/01/02 09:09:30	71	N1 7LB	E2 0RY	565	15	4	2	2	Yes	300	Yes	532465	182887	535652	182961	3187.858999
2008/01/02 09:09:35	176	N16 8RY	N17 6QA	465	15	5	1	2	No	300	No	533051	185817	533788	189994	4241.520718
2008/01/02 09:20:12	317	W1D 5BE	SW1V 4QQ	535	15	6	1	2	No	120	Yes	529736	180980	528924	178440	2666.635333
2008/01/02 09:35:16	149	SE25 6EB	CR7 8LE	450	15	5	1	1.5	Yes	120	Yes	533998	168421	532714	168302	1289.502617
2008/01/02 09:38:01	353	E13 0AD	E7 8NW	545	15	6	2	2	Yes	40	Yes	540249	183289	541428	184515	1700.916518
2008/01/02 09:47:47	146	EC2A 3PE	SE1 2BN	340	15	5	1	1.5	Yes	40	No	533214	182566	534057	179682	3004.680515
2008/01/02 09:58:08	366	NW1 0JH	NW5 2QH	535	15	6	2	2	No	120	No	529174	183469	529248	185213	1745.569248
2008/01/02 09:58:27	366	NW1 0JH	NW5 2QH	535	15	6	2	2	No	120	No	529174	183469	529248	185213	1745.569248
2008/01/02 10:02:12	19	NW3 1HE	W10 6HQ	435	15	4	1	2	Yes	80	Yes	526480	185788	524190	181567	4802.180859
2008/01/02 10:03:16	318	E14 8EZ	E2 0RY	485	15	6	1	2	No	120	No	537043	180975	535652	182961	2424.680804
2008/01/02 10:07:18	14	W1D 5BH	NW5 2QH	360	15	4	1	1.5	No	120	No	529752	180942	529248	185213	4300.634488
2008/01/02 10:11:05	348	W1F 9QP	NW5 2QH	490	15	6	2	1.5	No	80	No	529381	181006	529248	185213	4209.101804
2008/01/02 10:11:46	55	W1T 1UT	SW1P 3AU	540	15	4	2	1.5	Yes	300	Yes	529661	181387	529902	179641	1762.554113
2008/01/02 10:30:49	168	SE1 8HA	SW1V 4QQ	485	15	5	1	2	Yes	300	No	531615	179949	528924	178440	3085.216686
2008/01/02 10:34:56	317	EC4A 3JB	SE1 2BN	535	15	6	1	2	No	120	Yes	531470	181361	534057	179682	3084.089817
2008/01/02 10:37:25	211	EC3M 7HR	E2 0RY	505	15	5	2	2	Yes	80	Yes	533096	180975	535652	182961	3236.870711
2008/01/02 10:38:00	207	WC2E 8BT	SW1P 3AU	540	15	5	2	1.5	No	300	Yes	530295	181012	529902	179641	1426.215271
2008/01/02 10:40:08	308	SW4 7SQ	SW12 9HD	485	15	6	1	2	Yes	80	No	530061	175588	528739	173080	2835.092238
2008/01/02 10:45:16	291	SE26 5QF	CR7 8LE	510	15	6	1	1.5	Yes	80	Yes	535546	171459	532714	168302	4241.093373
2008/01/02 10:45:17	357	WC2E 7DN	SW1V 4QQ	605	15	6	2	2	Yes	120	Yes	530558	180873	528924	178440	2930.775495
2008/01/02 10:49:59	293	W1K 4PU	SW1V 4QQ	530	15	6	1	1.5	Yes	120	Yes	528822	180889	528924	178440	2451.123212
2008/01/02 10:50:20	292	E2 9LY	SE1 2BN	460	15	6	1	1.5	Yes	80	No	535219	183149	534057	179682	3656.546595
2008/01/02 10:52:12	301	KT1 3DS	W4 3PH	510	15	6	1	1.5	No	120	Yes	518828	169123	519585	177640	8550.575302
2008/01/02 11:08:33	8	N1 2TB	E2 0RY	440	15	4	1	1.5	Yes	300	No	532177	184417	535652	182961	3767.699696
2008/01/02 11:22:40	79	SE25 5EU	CR7 8LE	545	15	4	2	2	No	300	Yes	534357	167077	532714	168302	2049.408207
2008/01/02 11:28:36	346	SW1A 2DD	SW1V 4QQ	450	15	6	2	1.5	No	40	No	530075	180339	528924	178440	2220.585959
2008/01/02 11:33:07	213	W1G 0PP	SW1V 4QQ	525	15	5	2	2	Yes	120	Yes	528909	181315	528924	178440	2875.03913
2008/01/02 11:36:08	79	WC1H 8BS	SW1V 4QQ	545	15	4	2	2	No	300	Yes	530217	182638	528924	178440	4392.613459
2008/01/02 11:36:53	207	N7 9EF	NW5 2QH	540	15	5	2	1.5	No	300	Yes	530330	185003	529248	185213	1102.190546
2008/01/02 11:51:23	19	N4 2DE	NW5 2QH	435	15	4	1	2	Yes	80	Yes	532006	187461	529248	185213	3558.098931
2008/01/02 11:53:50	167	SW1W 8EZ	SW18 1NN	535	15	5	1	2	Yes	300	Yes	528119	178861	525155	175180	4725.99799
2008/01/02 12:01:05	152	EC2A 4RD	SE1 2BN	460	15	5	1	1.5	Yes	300	No	533154	182403	534057	179682	2866.923438
2008/01/02 12:01:07	153	WC2R 3LD	SW1P 3AU	370	15	5	1	1.5	No	40	Yes	531026	180989	529902	179641	1755.129625
2008/01/02 12:14:42	15	EC3A 8EP	E2 0RY	470	15	4	1	1.5	No	300	Yes	533301	181252	535652	182961	2906.524041
2008/01/02 12:15:10	207	W1S 2AT	NW5 2QH	540	15	5	2	1.5	No	300	Yes	529001	180921	529248	185213	4299.101418
2008/01/02 12:15:55	350	E1 8AZ	SW1P 3AU	510	15	6	2	1.5	No	120	No	533991	180942	529902	179641	4290.981473
2008/01/02 12:32:21	200	SW1W 8BU	SW1V 4QQ	510	15	5	2	1.5	Yes	300	No	528064	178394	528924	178440	861.2293539
2008/01/02 12:33:36	293	N1 3PB	NW5 2QH	530	15	6	1	1.5	Yes	120	Yes	532528	184464	529248	185213	3364.43175
2008/01/02 12:35:47	216	WC2H 9EW	SW1V 4QQ	535	15	5	2	2	Yes	300	No	530074	181114	528924	178440	2910.803326
2008/01/02 12:44:07	64	WC2H 0EA	SW1V 4QQ	470	15	4	2	1.5	No	300	No	529827	181231	528924	178440	2933.443369
2008/01/02 12:44:31	61	WC1B 5BP	SW1P 3AU	460	15	4	2	1.5	No	120	Yes	530106	181797	529902	179641	2165.629701
2008/01/02 12:56:42	207	SE1 1NA	SW1P 3AU	540	15	5	2	1.5	No	300	Yes	532684	180134	529902	179641	2825.344758
2008/01/02 13:05:00	61	EC2M 7QN	E2 0RY	460	15	4	2	1.5	No	120	Yes	533232	181570	535652	182961	2791.286621
2008/01/02 13:09:41	293	SE20 7EU	CR7 8LE	530	15	6	1	1.5	Yes	120	Yes	535554	170144	532714	168302	3385.050073
2008/01/02 13:12:01	163	N2 0NW	N3 1DH	455	15	5	1	2	Yes	80	Yes	527242	189204	525109	190628	2564.656897
2008/01/02 13:23:43	365	SW4 0JL	SW18 1NN	585	15	6	2	2	No	120	Yes	529240	175537	525155	175180	4100.56996
2008/01/02 13:24:24	300	W4 5LF	W4 3PH	440	15	6	1	1.5	No	80	No	520577	178923	519585	177640	1621.774645
2008/01/02 13:28:21	347	SE16 4NB	SE1 2BN	540	15	6	2	1.5	No	80	Yes	534713	179740	534057	179682	658.559033
2008/01/02 13:29:26	165	W1W 8QG	SW1V 4QQ	475	15	5	1	2	Yes	120	Yes	529044	181412	528924	178440	2974.421624
2008/01/02 13:32:34	312	W12 9ER	SW18 1NN	565	15	6	1	2	Yes	300	No	522131	179984	525155	175180	5676.529926
2008/01/02 13:33:39	168	W1F 8SR	SW1P 3AU	485	15	5	1	2	Yes	300	No	529390	181270	529902	179641	1707.566983
2008/01/02 13:43:58	354	SE17 2DN	SW1V 4QQ	495	15	6	2	2	Yes	40	No	532435	178280	528924	178440	3514.643794
2008/01/02 13:50:12	356	W1B 5PX	NW5 2QH	535	15	6	2	2	Yes	80	No	529207	180969	529248	185213	4244.19804
2008/01/02 13:53:38	362	WC1X 8PN	SE1 2BN	475	15	6	2	2	No	40	No	530954	181975	534057	179682	3858.297293
2008/01/02 13:57:50	365	E15 4PT	SE8 3JD	585	15	6	2	2	No	120	Yes	539195	183977	537175	177885	6418.166716
2008/01/02 14:22:49	209	E12 6PH	E2 0RY	465	15	5	2	2	Yes	40	Yes	542250	184791	535652	182961	6847.079962
2008/01/02 14:26:08	193	E2 0JD	E2 0RY	440	15	5	2	1.5	Yes	40	Yes	535274	182846	535652	182961	395.1063148
2008/01/02 14:28:52	56	SW2 1HE	SW18 1NN	490	15	4	2	1.5	Yes	300	No	530457	173890	525155	175180	5456.675178
2008/01/02 14:30:11	7	NW5 2QH	NW5 2QH	490	15	4	1	1.5	Yes	300	Yes	529248	185213	529248	185213	0
2008/01/02 14:54:56	317	N19 5DF	N17 6QA	535	15	6	1	2	No	120	Yes	528839	186587	533788	189994	6008.348359
2008/01/02 15:02:37	55	SE27 9ND	SW12 9HD	540	15	4	2	1.5	Yes	300	Yes	532310	171212	528739	173080	4030.070099
2008/01/02 15:03:15	174	E1 7LS	E2 0RY	405	15	5	1	2	No	120	No	533466	181699	535652	182961	2524.131534
2008/01/02 15:03:21	11	W1G 8PJ	NW5 2QH	390	15	4	1	1.5	No	80	Yes	528458	181650	529248	185213	3649.52997
2008/01/02 15:08:42	56	WC2N 6NE	SE1 2BN	490	15	4	2	1.5	Yes	300	No	530334	180450	534057	179682	3801.388299
2008/01/02 15:13:08	361	W1K 5RE	SW1P 3AU	525	15	6	2	2	No	40	Yes	528572	181060	529902	179641	1944.855007
2008/01/02 15:14:01	355	SE10 9PD	E2 0RY	585	15	6	2	2	Yes	80	Yes	538962	178291	535652	182961	5724.071977
2008/01/02 15:18:18	302	WC1B 3BA	NW5 2QH	460	15	6	1	1.5	No	120	No	530135	181583	529248	185213	3736.799299
2008/01/02 15:27:03	296	SE1 1HR	SE1 2BN	540	15	6	1	1.5	Yes	300	No	532538	179922	534057	179682	1537.84297
2008/01/02 15:27:16	317	W1F 9SF	SW1V 4QQ	535	15	6	1	2	No	120	Yes	529343	180944	528924	178440	2538.814093
2008/01/02 15:31:17	19	EC1N 6SJ	SE1 2BN	435	15	4	1	2	Yes	80	Yes	531402	181631	534057	179682	3293.573439
2008/01/02 15:32:34	219	WC1N 2PB	SW1P 3AU	485	15	5	2	2	No	80	Yes	530769	182111	529902	179641	2617.745022
